Date,Time,avg(temp),avg(humidity),max(pir),max(nearPir),min(ch1),max(ch1),min(ch2),max(ch2),min(als),max(als),min(tp0),max(tp0),min(tp1),max(tp1),min(tp2),max(tp2),min(tp3),max(tp3)
2020-01-26,08:45,22.12,37.53,261.00,,,,,,1.00,2.00,-55.00,53.00,-48.00,55.00,-58.00,58.00,-57.00,58.00
2020-01-26,09:00,22.14,37.50,256.00,,,,,,1.00,2.00,-58.00,51.00,-47.00,53.00,-55.00,61.00,-57.00,51.00
2020-01-26,09:15,22.10,37.61,297.00,,,,,,1.00,2.00,-53.00,53.00,-55.00,49.00,-54.00,59.00,-56.00,52.00
2020-01-26,09:30,21.93,37.96,262.00,,,,,,2.00,2.00,-61.00,52.00,-55.00,53.00,-52.00,49.00,-59.00,57.00
2020-01-26,09:45,22.17,37.73,54.00,,,,,,2.00,2.00,-60.00,60.00,-52.00,49.00,-62.00,56.00,-55.00,64.00
2020-01-26,10:00,22.28,37.55,361.00,,,,,,2.00,3.00,-63.00,50.00,-54.00,51.00,-78.00,63.00,-55.00,78.00
2020-01-26,10:15,22.18,37.63,108.00,,,,,,2.00,2.00,-51.00,55.00,-46.00,60.00,-52.00,48.00,-54.00,58.00
2020-01-26,10:30,22.05,37.66,298.00,,,,,,2.00,2.00,-57.00,52.00,-52.00,54.00,-55.00,53.00,-60.00,58.00
2020-01-26,10:45,21.94,37.88,23.00,,,,,,2.00,3.00,-49.00,55.00,-52.00,48.00,-53.00,53.00,-56.00,51.00
2020-01-26,11:00,22.27,37.49,337.00,,,,,,3.00,3.00,-62.00,58.00,-49.00,53.00,-65.00,48.00,-65.00,62.00
2020-01-26,11:15,22.45,37.22,24.00,,,,,,3.00,4.00,-61.00,48.00,-52.00,48.00,-55.00,57.00,-52.00,58.00
2020-01-26,11:30,22.40,37.49,379.00,,,,,,3.00,4.00,-60.00,49.00,-54.00,48.00,-76.00,67.00,-62.00,63.00
2020-01-26,11:45,22.27,38.03,422.00,,,,,,3.00,4.00,-53.00,60.00,-49.00,52.00,-53.00,54.00,-56.00,72.00
2020-01-26,12:00,22.12,38.46,359.00,,,,,,3.00,4.00,-53.00,56.00,-49.00,55.00,-77.00,58.00,-60.00,64.00
2020-01-26,12:15,21.98,39.01,258.00,,,,,,3.00,3.00,-54.00,58.00,-49.00,49.00,-50.00,51.00,-52.00,73.00
2020-01-26,12:30,21.94,39.53,310.00,,,,,,3.00,3.00,-52.00,61.00,-55.00,48.00,-57.00,53.00,-65.00,58.00
2020-01-26,12:45,22.38,39.11,400.00,,,,,,3.00,4.00,-53.00,52.00,-56.00,55.00,-72.00,54.00,-67.00,53.00
2020-01-26,13:00,22.64,38.41,102.00,,,,,,3.00,3.00,-53.00,47.00,-54.00,56.00,-50.00,53.00,-52.00,60.00
2020-01-26,13:15,22.57,38.54,405.00,,,,,,2.00,3.00,-51.00,59.00,-60.00,59.00,-73.00,81.00,-56.00,61.00
2020-01-26,13:30,22.38,38.67,35.00,,,,,,2.00,3.00,-54.00,54.00,-51.00,52.00,-61.00,56.00,-57.00,49.00
2020-01-26,13:45,22.16,38.93,29.00,,,,,,2.00,2.00,-62.00,58.00,-50.00,54.00,-51.00,55.00,-61.00,57.00
2020-01-26,14:00,22.00,39.06,22.00,,,,,,1.00,2.00,-59.00,47.00,-53.00,58.00,-50.00,51.00,-49.00,56.00
2020-01-26,14:15,22.02,39.15,24.00,,,,,,1.00,1.00,-54.00,54.00,-51.00,48.00,-52.00,56.00,-50.00,54.00
2020-01-26,14:30,22.41,38.54,49.00,,,,,,1.00,1.00,-59.00,50.00,-50.00,52.00,-57.00,56.00,-53.00,56.00
2020-01-26,14:45,22.51,38.42,424.00,,,,,,0.00,1.00,-52.00,53.00,-51.00,49.00,-61.00,62.00,-59.00,53.00
2020-01-26,15:00,22.41,38.63,349.00,,,,,,0.00,6.00,-53.00,51.00,-51.00,51.00,-59.00,52.00,-55.00,57.00
2020-01-26,15:15,22.27,38.77,266.00,,,,,,5.00,5.00,-67.00,51.00,-63.00,57.00,-52.00,55.00,-56.00,56.00
2020-01-26,15:30,22.16,38.85,25.00,,,,,,4.00,6.00,-57.00,55.00,-48.00,54.00,-53.00,47.00,-52.00,53.00
2020-01-26,15:45,22.00,39.05,23.00,,,,,,4.00,5.00,-51.00,61.00,-49.00,50.00,-58.00,51.00,-58.00,52.00
2020-01-26,16:00,22.23,38.89,390.00,,,,,,4.00,5.00,-58.00,53.00,-53.00,48.00,-66.00,51.00,-55.00,62.00
2020-01-26,16:15,22.32,38.66,283.00,,,,,,4.00,5.00,-53.00,56.00,-55.00,58.00,-52.00,59.00,-58.00,57.00
2020-01-26,16:30,22.24,38.80,22.00,,,,,,4.00,5.00,-53.00,54.00,-50.00,56.00,-53.00,48.00,-54.00,54.00
2020-01-26,16:45,22.12,38.82,21.00,,,,,,4.00,5.00,-56.00,50.00,-57.00,50.00,-53.00,55.00,-55.00,52.00
2020-01-26,17:00,21.98,39.17,340.00,,,,,,4.00,5.00,-54.00,55.00,-57.00,53.00,-68.00,72.00,-53.00,67.00
2020-01-26,17:15,22.34,38.80,278.00,,,,,,4.00,5.00,-52.00,47.00,-51.00,45.00,-57.00,62.00,-49.00,61.00
2020-01-26,17:30,22.55,38.34,25.00,,,,,,4.00,5.00,-63.00,54.00,-55.00,47.00,-53.00,52.00,-56.00,65.00
2020-01-26,17:45,22.50,38.42,24.00,,,,,,4.00,5.00,-58.00,54.00,-58.00,51.00,-56.00,51.00,-65.00,55.00
2020-01-26,18:00,22.34,38.51,362.00,,,,,,4.00,5.00,-60.00,50.00,-51.00,48.00,-64.00,59.00,-54.00,61.00
2020-01-26,18:15,22.13,38.83,266.00,,,,,,4.00,5.00,-51.00,51.00,-51.00,47.00,-51.00,50.00,-56.00,52.00
2020-01-26,18:30,22.02,38.94,436.00,,,,,,4.00,5.00,-55.00,57.00,-51.00,61.00,-55.00,56.00,-59.00,68.00
2020-01-26,18:45,22.35,38.61,536.00,,,,,,3.00,5.00,-60.00,50.00,-61.00,53.00,-74.00,65.00,-60.00,67.00
2020-01-26,19:00,22.64,38.15,397.00,,,,,,4.00,5.00,-55.00,53.00,-54.00,49.00,-54.00,53.00,-60.00,52.00
2020-01-26,19:15,22.63,38.23,394.00,,,,,,4.00,5.00,-54.00,54.00,-54.00,63.00,-54.00,61.00,-56.00,56.00
2020-01-26,19:30,22.47,38.22,25.00,,,,,,4.00,5.00,-53.00,60.00,-51.00,49.00,-55.00,49.00,-59.00,52.00
2020-01-26,19:45,22.26,38.29,235.00,,,,,,4.00,5.00,-56.00,53.00,-49.00,53.00,-55.00,50.00,-55.00,57.00
2020-01-26,20:00,22.07,38.62,403.00,,,,,,4.00,8.00,-52.00,53.00,-48.00,52.00,-59.00,76.00,-66.00,84.00
2020-01-26,20:15,22.31,38.62,481.00,,,,,,4.00,5.00,-53.00,53.00,-51.00,52.00,-63.00,58.00,-58.00,71.00
2020-01-26,20:30,22.72,37.97,26.00,,,,,,4.00,5.00,-54.00,52.00,-54.00,52.00,-53.00,49.00,-64.00,56.00
2020-01-26,20:45,22.71,38.02,486.00,,,,,,4.00,5.00,-50.00,54.00,-51.00,48.00,-55.00,53.00,-52.00,52.00
2020-01-26,21:00,22.55,38.24,237.00,,,,,,4.00,5.00,-53.00,54.00,-55.00,57.00,-58.00,63.00,-55.00,55.00
2020-01-26,21:15,22.35,38.46,23.00,,,,,,4.00,5.00,-60.00,55.00,-58.00,51.00,-56.00,52.00,-55.00,55.00
2020-01-26,21:30,22.16,38.75,397.00,,,,,,4.00,6.00,-49.00,49.00,-55.00,51.00,-56.00,64.00,-61.00,65.00
2020-01-26,21:45,22.05,38.80,376.00,,,,,,4.00,5.00,-66.00,51.00,-49.00,49.00,-63.00,62.00,-55.00,59.00
2020-01-26,22:00,22.00,38.85,39.00,,,,,,4.00,5.00,-55.00,53.00,-49.00,53.00,-50.00,54.00,-55.00,62.00
2020-01-26,22:15,22.10,38.44,24.00,,,,,,4.00,5.00,-53.00,51.00,-53.00,59.00,-56.00,47.00,-55.00,56.00
2020-01-26,22:30,22.01,38.57,38.00,,,,,,4.00,5.00,-57.00,55.00,-59.00,53.00,-53.00,49.00,-59.00,51.00
2020-01-26,22:45,21.91,38.72,24.00,,,,,,4.00,5.00,-48.00,63.00,-51.00,55.00,-62.00,49.00,-59.00,56.00
2020-01-26,23:00,21.75,38.82,56.00,,,,,,4.00,5.00,-53.00,51.00,-52.00,47.00,-58.00,63.00,-57.00,55.00
2020-01-26,23:15,21.65,38.89,39.00,,,,,,4.00,5.00,-53.00,63.00,-56.00,54.00,-57.00,54.00,-69.00,54.00
2020-01-26,23:30,21.51,38.94,500.00,,,,,,0.00,5.00,-51.00,48.00,-57.00,51.00,-92.00,59.00,-94.00,86.00
2020-01-26,23:45,21.47,38.93,25.00,,,,,,0.00,0.00,-62.00,56.00,-57.00,50.00,-56.00,50.00,-51.00,55.00
2020-01-27,00:00,21.37,39.03,24.00,,,,,,0.00,0.00,-56.00,51.00,-57.00,48.00,-55.00,50.00,-56.00,58.00
2020-01-27,00:15,21.20,39.14,23.00,,,,,,0.00,0.00,-50.00,57.00,-49.00,46.00,-45.00,49.00,-54.00,47.00
2020-01-27,00:30,21.06,39.28,23.00,,,,,,0.00,0.00,-52.00,69.00,-50.00,50.00,-53.00,48.00,-54.00,53.00
2020-01-27,00:45,21.02,39.24,25.00,,,,,,0.00,0.00,-53.00,48.00,-51.00,45.00,-49.00,59.00,-53.00,54.00
2020-01-27,01:00,20.95,39.30,26.00,,,,,,0.00,0.00,-54.00,50.00,-57.00,52.00,-48.00,48.00,-54.00,49.00
2020-01-27,01:15,20.94,39.29,417.00,,,,,,0.00,0.00,-61.00,51.00,-46.00,48.00,-64.00,61.00,-59.00,50.00
2020-01-27,01:30,20.94,39.23,25.00,,,,,,0.00,0.00,-52.00,51.00,-52.00,51.00,-54.00,47.00,-49.00,69.00
2020-01-27,01:45,20.89,39.30,24.00,,,,,,0.00,0.00,-55.00,50.00,-55.00,50.00,-55.00,50.00,-56.00,51.00
2020-01-27,02:00,20.85,39.29,20.00,,,,,,0.00,0.00,-68.00,52.00,-50.00,54.00,-59.00,48.00,-50.00,52.00
2020-01-27,02:15,20.81,39.20,24.00,,,,,,0.00,0.00,-57.00,50.00,-48.00,48.00,-56.00,55.00,-53.00,60.00
2020-01-27,02:30,20.72,39.26,28.00,,,,,,0.00,0.00,-50.00,53.00,-50.00,52.00,-54.00,46.00,-58.00,55.00
2020-01-27,02:45,20.66,39.30,26.00,,,,,,0.00,0.00,-50.00,48.00,-45.00,49.00,-55.00,53.00,-61.00,55.00
2020-01-27,03:00,20.60,39.37,25.00,,,,,,0.00,0.00,-51.00,48.00,-45.00,45.00,-47.00,55.00,-66.00,48.00
2020-01-27,03:15,20.54,39.36,26.00,,,,,,0.00,0.00,-58.00,54.00,-54.00,47.00,-50.00,58.00,-57.00,60.00
2020-01-27,03:30,20.48,39.33,23.00,,,,,,0.00,0.00,-53.00,54.00,-55.00,51.00,-54.00,55.00,-53.00,52.00
2020-01-27,03:45,20.42,39.40,26.00,,,,,,0.00,0.00,-58.00,51.00,-52.00,52.00,-53.00,57.00,-54.00,57.00
2020-01-27,04:00,20.38,39.42,22.00,,,,,,0.00,0.00,-48.00,48.00,-50.00,54.00,-56.00,50.00,-52.00,56.00
2020-01-27,04:15,20.62,39.01,23.00,,,,,,0.00,0.00,-57.00,52.00,-50.00,47.00,-53.00,48.00,-53.00,53.00
2020-01-27,04:30,20.93,38.36,24.00,,,,,,0.00,0.00,-52.00,53.00,-50.00,49.00,-54.00,48.00,-57.00,65.00
2020-01-27,04:45,20.91,38.42,22.00,,,,,,0.00,0.00,-62.00,65.00,-59.00,54.00,-49.00,56.00,-60.00,54.00
2020-01-27,05:00,21.01,38.37,24.00,,,,,,0.00,0.00,-53.00,50.00,-56.00,49.00,-53.00,50.00,-53.00,59.00
2020-01-27,05:15,21.12,38.17,21.00,,,,,,0.00,0.00,-61.00,48.00,-50.00,47.00,-54.00,51.00,-49.00,53.00
2020-01-27,05:30,21.23,37.97,23.00,,,,,,0.00,0.00,-55.00,59.00,-50.00,51.00,-54.00,56.00,-59.00,62.00
2020-01-27,05:45,21.30,37.99,22.00,,,,,,0.00,0.00,-55.00,45.00,-52.00,55.00,-50.00,57.00,-55.00,58.00
2020-01-27,06:00,21.41,37.90,21.00,,,,,,0.00,0.00,-58.00,53.00,-50.00,51.00,-46.00,51.00,-56.00,63.00
2020-01-27,06:15,21.53,37.85,26.00,,,,,,0.00,0.00,-53.00,50.00,-58.00,47.00,-55.00,49.00,-59.00,54.00
2020-01-27,06:30,21.61,37.76,21.00,,,,,,0.00,0.00,-50.00,60.00,-52.00,55.00,-58.00,47.00,-54.00,56.00
2020-01-27,06:45,21.66,37.93,119.00,,,,,,0.00,1.00,-54.00,52.00,-56.00,50.00,-61.00,51.00,-53.00,61.00
2020-01-27,07:00,21.75,38.15,454.00,,,,,,1.00,1.00,-99.00,107.00,-161.00,121.00,-184.00,192.00,-143.00,158.00
2020-01-27,07:15,21.90,37.91,23.00,,,,,,0.00,1.00,-52.00,51.00,-52.00,56.00,-55.00,58.00,-55.00,54.00
2020-01-27,07:30,21.95,37.84,23.00,,,,,,0.00,1.00,-57.00,52.00,-55.00,58.00,-52.00,56.00,-63.00,60.00
2020-01-27,07:45,22.03,37.79,24.00,,,,,,0.00,1.00,-51.00,52.00,-47.00,50.00,-51.00,54.00,-59.00,56.00
2020-01-27,08:00,22.04,37.80,27.00,,,,,,0.00,2.00,-59.00,55.00,-48.00,46.00,-51.00,48.00,-49.00,53.00
2020-01-27,08:15,22.00,37.94,338.00,,,,,,1.00,2.00,-55.00,55.00,-57.00,50.00,-59.00,70.00,-54.00,51.00
2020-01-27,08:30,22.11,37.97,117.00,,,,,,2.00,2.00,-52.00,52.00,-55.00,47.00,-54.00,49.00,-59.00,55.00
2020-01-27,08:45,22.12,38.08,407.00,,,,,,2.00,2.00,-56.00,49.00,-60.00,54.00,-68.00,66.00,-62.00,73.00
2020-01-27,09:00,22.11,38.45,494.00,,,,,,2.00,3.00,-50.00,50.00,-45.00,56.00,-52.00,51.00,-53.00,59.00
2020-01-27,09:15,22.37,37.90,24.00,,,,,,3.00,3.00,-51.00,53.00,-56.00,58.00,-54.00,54.00,-58.00,55.00
2020-01-27,09:30,22.38,37.85,208.00,,,,,,3.00,4.00,-54.00,49.00,-50.00,59.00,-67.00,59.00,-57.00,52.00
2020-01-27,09:45,22.20,38.28,412.00,,,,,,2.00,3.00,-53.00,51.00,-65.00,58.00,-63.00,52.00,-60.00,61.00
2020-01-27,10:00,22.07,38.31,313.00,,,,,,3.00,4.00,-52.00,56.00,-51.00,48.00,-67.00,63.00,-59.00,69.00
2020-01-27,10:15,22.29,38.17,35.00,,,,,,3.00,5.00,-59.00,54.00,-53.00,65.00,-53.00,51.00,-60.00,61.00
2020-01-27,10:30,22.50,37.76,376.00,,,,,,5.00,6.00,-50.00,57.00,-54.00,51.00,-88.00,59.00,-57.00,60.00
2020-01-27,10:45,22.43,37.78,25.00,,,,,,5.00,5.00,-52.00,49.00,-51.00,51.00,-53.00,58.00,-52.00,51.00
2020-01-27,11:00,22.24,38.15,347.00,,,,,,4.00,6.00,-52.00,57.00,-58.00,55.00,-72.00,67.00,-71.00,71.00
2020-01-27,11:15,22.08,38.59,170.00,,,,,,4.00,4.00,-56.00,51.00,-53.00,54.00,-55.00,48.00,-52.00,51.00
2020-01-27,11:30,22.40,38.00,404.00,,,,,,2.00,3.00,-53.00,52.00,-71.00,49.00,-58.00,65.00,-60.00,60.00
2020-01-27,11:45,22.67,37.48,363.00,,,,,,3.00,3.00,-56.00,58.00,-51.00,55.00,-70.00,62.00,-68.00,62.00
2020-01-27,12:00,22.60,37.79,403.00,,,,,,3.00,4.00,-54.00,53.00,-57.00,52.00,-68.00,71.00,-63.00,52.00
2020-01-27,12:15,22.43,38.25,187.00,,,,,,4.00,5.00,-51.00,60.00,-50.00,46.00,-58.00,53.00,-52.00,60.00
2020-01-27,12:30,22.23,38.57,24.00,,,,,,2.00,5.00,-52.00,59.00,-57.00,46.00,-51.00,49.00,-57.00,49.00
2020-01-27,12:45,22.14,38.85,25.00,,,,,,2.00,3.00,-56.00,51.00,-47.00,52.00,-49.00,51.00,-54.00,61.00
2020-01-27,13:00,22.54,38.24,25.00,,,,,,2.00,3.00,-60.00,51.00,-48.00,61.00,-52.00,54.00,-62.00,55.00
2020-01-27,13:15,22.65,38.16,26.00,,,,,,2.00,3.00,-52.00,53.00,-58.00,50.00,-61.00,56.00,-58.00,61.00
2020-01-27,13:30,22.56,38.49,368.00,,,,,,2.00,4.00,-56.00,64.00,-52.00,51.00,-53.00,49.00,-58.00,50.00
2020-01-27,13:45,22.43,38.75,338.00,,,,,,1.00,3.00,-56.00,52.00,-55.00,52.00,-72.00,57.00,-60.00,67.00
2020-01-27,14:00,22.32,38.91,354.00,,,,,,1.00,2.00,-56.00,50.00,-56.00,64.00,-62.00,81.00,-57.00,78.00
2020-01-27,14:15,22.18,39.21,369.00,,,,,,2.00,2.00,-53.00,55.00,-50.00,51.00,-71.00,76.00,-64.00,70.00
2020-01-27,14:30,22.18,39.39,338.00,,,,,,1.00,2.00,-49.00,56.00,-53.00,50.00,-61.00,70.00,-58.00,61.00
2020-01-27,14:45,22.73,38.37,414.00,,,,,,1.00,1.00,-56.00,53.00,-56.00,50.00,-56.00,48.00,-56.00,66.00
2020-01-27,15:00,22.80,38.07,68.00,,,,,,0.00,1.00,-55.00,55.00,-61.00,60.00,-52.00,50.00,-56.00,55.00
2020-01-27,15:15,22.67,38.27,23.00,,,,,,0.00,1.00,-65.00,51.00,-52.00,61.00,-60.00,45.00,-58.00,53.00
2020-01-27,15:30,22.42,38.59,108.00,,,,,,0.00,1.00,-54.00,52.00,-54.00,47.00,-56.00,63.00,-60.00,59.00
2020-01-27,15:45,22.18,38.91,273.00,,,,,,0.00,1.00,-61.00,51.00,-50.00,56.00,-59.00,55.00,-56.00,54.00
2020-01-27,16:00,22.31,38.78,23.00,,,,,,1.00,1.00,-55.00,49.00,-53.00,55.00,-53.00,52.00,-51.00,59.00
2020-01-27,16:15,22.47,38.37,22.00,,,,,,1.00,1.00,-56.00,58.00,-55.00,51.00,-52.00,52.00,-60.00,61.00
2020-01-27,16:30,22.38,38.47,25.00,,,,,,1.00,1.00,-61.00,54.00,-57.00,46.00,-47.00,51.00,-54.00,49.00
2020-01-27,16:45,22.20,38.72,103.00,,,,,,1.00,1.00,-54.00,50.00,-55.00,47.00,-54.00,51.00,-58.00,52.00
2020-01-27,17:00,22.22,38.85,25.00,,,,,,1.00,1.00,-60.00,49.00,-50.00,50.00,-57.00,48.00,-51.00,56.00
2020-01-27,17:15,22.53,38.60,366.00,,,,,,1.00,1.00,-55.00,52.00,-54.00,55.00,-65.00,56.00,-54.00,66.00
2020-01-27,17:30,22.59,38.58,361.00,,,,,,0.00,6.00,-54.00,53.00,-53.00,48.00,-73.00,59.00,-58.00,60.00
2020-01-27,17:45,22.45,38.70,329.00,,,,,,5.00,5.00,-50.00,55.00,-57.00,47.00,-55.00,58.00,-65.00,56.00
2020-01-27,18:00,22.35,38.79,353.00,,,,,,4.00,5.00,-55.00,51.00,-52.00,56.00,-60.00,54.00,-60.00,60.00
2020-01-27,18:15,22.19,39.00,35.00,,,,,,4.00,5.00,-57.00,59.00,-54.00,53.00,-54.00,49.00,-61.00,53.00
2020-01-27,18:30,22.40,38.94,364.00,,,,,,4.00,5.00,-52.00,53.00,-50.00,63.00,-59.00,53.00,-59.00,72.00
2020-01-27,18:45,22.78,38.33,279.00,,,,,,4.00,5.00,-56.00,55.00,-60.00,54.00,-55.00,57.00,-68.00,58.00
2020-01-27,19:00,22.76,38.47,54.00,,,,,,4.00,5.00,-58.00,55.00,-51.00,47.00,-60.00,54.00,-60.00,56.00
2020-01-27,19:15,22.60,38.75,338.00,,,,,,4.00,6.00,-62.00,48.00,-48.00,52.00,-60.00,48.00,-50.00,53.00
2020-01-27,19:30,22.46,38.99,331.00,,,,,,4.00,5.00,-54.00,48.00,-51.00,54.00,-59.00,60.00,-63.00,51.00
2020-01-27,19:45,22.33,39.17,275.00,,,,,,4.00,5.00,-53.00,56.00,-58.00,50.00,-56.00,57.00,-50.00,52.00
2020-01-27,20:00,22.19,39.40,48.00,,,,,,4.00,5.00,-60.00,53.00,-53.00,50.00,-48.00,52.00,-58.00,49.00
2020-01-27,20:15,22.30,39.39,438.00,,,,,,4.00,5.00,-58.00,52.00,-54.00,52.00,-71.00,65.00,-67.00,67.00
2020-01-27,20:30,22.71,38.80,433.00,,,,,,4.00,5.00,-53.00,50.00,-54.00,48.00,-67.00,52.00,-59.00,54.00
2020-01-27,20:45,22.79,38.77,404.00,,,,,,4.00,5.00,-52.00,57.00,-49.00,47.00,-81.00,60.00,-60.00,71.00
2020-01-27,21:00,22.68,38.97,79.00,,,,,,4.00,5.00,-58.00,56.00,-50.00,50.00,-56.00,51.00,-58.00,55.00
2020-01-27,21:15,22.48,39.26,356.00,,,,,,4.00,6.00,-50.00,60.00,-55.00,51.00,-67.00,51.00,-58.00,73.00
2020-01-27,21:30,22.31,39.49,151.00,,,,,,4.00,5.00,-50.00,64.00,-56.00,51.00,-54.00,57.00,-55.00,53.00
2020-01-27,21:45,22.18,39.50,35.00,,,,,,4.00,5.00,-52.00,60.00,-51.00,52.00,-49.00,53.00,-61.00,52.00
2020-01-27,22:00,22.02,39.60,20.00,,,,,,4.00,5.00,-64.00,54.00,-55.00,60.00,-52.00,51.00,-52.00,55.00
2020-01-27,22:15,21.92,39.78,432.00,,,,,,0.00,5.00,-97.00,139.00,-78.00,121.00,-178.00,188.00,-132.00,137.00
2020-01-27,22:30,21.84,39.71,27.00,,,,,,0.00,0.00,-57.00,49.00,-52.00,54.00,-58.00,54.00,-62.00,50.00
2020-01-27,22:45,21.72,39.70,23.00,,,,,,0.00,0.00,-56.00,55.00,-53.00,55.00,-52.00,51.00,-55.00,51.00
2020-01-27,23:00,21.63,39.72,25.00,,,,,,0.00,0.00,-54.00,50.00,-53.00,52.00,-48.00,48.00,-57.00,51.00
2020-01-27,23:15,21.56,39.61,26.00,,,,,,0.00,0.00,-54.00,55.00,-52.00,51.00,-51.00,59.00,-56.00,61.00
2020-01-27,23:30,21.49,39.68,26.00,,,,,,0.00,0.00,-53.00,46.00,-50.00,53.00,-51.00,55.00,-57.00,47.00
2020-01-27,23:45,21.40,39.78,22.00,,,,,,0.00,0.00,-53.00,47.00,-48.00,52.00,-60.00,49.00,-64.00,53.00
2020-01-28,00:00,21.25,39.90,29.00,,,,,,0.00,0.00,-53.00,50.00,-49.00,46.00,-49.00,47.00,-49.00,49.00
2020-01-28,00:15,21.10,40.08,28.00,,,,,,0.00,0.00,-47.00,51.00,-57.00,45.00,-65.00,48.00,-52.00,61.00
2020-01-28,00:30,21.02,40.12,22.00,,,,,,0.00,0.00,-52.00,52.00,-53.00,49.00,-58.00,47.00,-52.00,53.00
2020-01-28,00:45,20.94,40.16,25.00,,,,,,0.00,0.00,-54.00,54.00,-55.00,51.00,-55.00,57.00,-52.00,58.00
2020-01-28,01:00,20.96,40.10,23.00,,,,,,0.00,0.00,-48.00,53.00,-61.00,56.00,-54.00,50.00,-57.00,63.00
2020-01-28,01:15,21.00,39.89,21.00,,,,,,0.00,0.00,-55.00,52.00,-50.00,55.00,-60.00,48.00,-54.00,58.00
2020-01-28,01:30,20.99,39.81,23.00,,,,,,0.00,0.00,-50.00,45.00,-54.00,53.00,-49.00,49.00,-59.00,49.00
2020-01-28,01:45,20.91,39.93,23.00,,,,,,0.00,0.00,-58.00,52.00,-51.00,45.00,-59.00,50.00,-55.00,59.00
2020-01-28,02:00,20.79,40.19,450.00,,,,,,0.00,0.00,-53.00,48.00,-50.00,54.00,-52.00,53.00,-55.00,63.00
2020-01-28,02:15,20.72,40.26,27.00,,,,,,0.00,0.00,-53.00,62.00,-59.00,56.00,-58.00,46.00,-55.00,47.00
2020-01-28,02:30,20.80,39.97,21.00,,,,,,0.00,0.00,-74.00,54.00,-52.00,47.00,-48.00,54.00,-61.00,55.00
2020-01-28,02:45,20.81,39.80,21.00,,,,,,0.00,0.00,-54.00,49.00,-50.00,53.00,-50.00,66.00,-56.00,54.00
2020-01-28,03:00,20.74,39.88,23.00,,,,,,0.00,0.00,-57.00,48.00,-45.00,54.00,-52.00,46.00,-58.00,57.00
2020-01-28,03:15,20.64,40.06,21.00,,,,,,0.00,0.00,-57.00,50.00,-50.00,48.00,-51.00,55.00,-55.00,54.00
2020-01-28,03:30,20.53,40.16,23.00,,,,,,0.00,0.00,-55.00,56.00,-50.00,56.00,-52.00,58.00,-63.00,57.00
2020-01-28,03:45,20.46,40.24,23.00,,,,,,0.00,0.00,-57.00,53.00,-57.00,51.00,-52.00,51.00,-55.00,53.00
2020-01-28,04:00,20.46,40.19,25.00,,,,,,0.00,0.00,-51.00,54.00,-48.00,44.00,-50.00,55.00,-55.00,56.00
2020-01-28,04:15,20.43,40.20,21.00,,,,,,0.00,0.00,-55.00,47.00,-49.00,51.00,-55.00,49.00,-52.00,49.00
2020-01-28,04:30,20.49,40.07,25.00,,,,,,0.00,0.00,-54.00,56.00,-49.00,47.00,-49.00,50.00,-57.00,58.00
2020-01-28,04:45,20.92,39.45,24.00,,,,,,0.00,0.00,-53.00,51.00,-52.00,49.00,-51.00,56.00,-56.00,58.00
2020-01-28,05:00,21.18,39.08,89.00,,,,,,0.00,1.00,-56.00,51.00,-55.00,50.00,-56.00,52.00,-54.00,57.00
2020-01-28,05:15,21.17,39.14,101.00,,,,,,1.00,1.00,-53.00,58.00,-52.00,57.00,-57.00,50.00,-56.00,47.00
2020-01-28,05:30,21.35,39.01,22.00,,,,,,1.00,1.00,-54.00,54.00,-58.00,49.00,-51.00,53.00,-52.00,55.00
2020-01-28,05:45,21.47,38.93,23.00,,,,,,1.00,1.00,-53.00,52.00,-54.00,60.00,-52.00,53.00,-56.00,52.00
2020-01-28,06:00,21.61,38.90,178.00,,,,,,1.00,1.00,-53.00,51.00,-57.00,46.00,-55.00,68.00,-59.00,64.00
2020-01-28,06:15,21.71,38.96,395.00,,,,,,1.00,6.00,-51.00,53.00,-50.00,53.00,-63.00,62.00,-53.00,63.00
2020-01-28,06:30,21.87,38.80,297.00,,,,,,5.00,5.00,-55.00,55.00,-55.00,48.00,-65.00,55.00,-77.00,76.00
2020-01-28,06:45,21.97,38.99,369.00,,,,,,5.00,5.00,-56.00,54.00,-54.00,50.00,-67.00,54.00,-60.00,61.00
2020-01-28,07:00,22.08,39.02,24.00,,,,,,5.00,5.00,-50.00,46.00,-50.00,51.00,-53.00,53.00,-62.00,52.00
2020-01-28,07:15,22.05,39.14,280.00,,,,,,0.00,5.00,-52.00,56.00,-57.00,60.00,-64.00,62.00,-55.00,67.00
2020-01-28,07:30,22.09,39.31,337.00,,,,,,1.00,2.00,-59.00,53.00,-63.00,53.00,-50.00,56.00,-55.00,52.00
2020-01-28,07:45,22.22,39.23,31.00,,,,,,1.00,2.00,-55.00,53.00,-54.00,48.00,-55.00,54.00,-56.00,54.00
2020-01-28,08:00,22.20,39.30,27.00,,,,,,2.00,4.00,-57.00,51.00,-54.00,52.00,-56.00,56.00,-55.00,52.00
2020-01-28,08:15,22.12,39.45,409.00,,,,,,4.00,5.00,-55.00,55.00,-51.00,53.00,-55.00,67.00,-62.00,56.00
2020-01-28,08:30,22.33,39.24,429.00,,,,,,5.00,6.00,-55.00,54.00,-53.00,51.00,-76.00,58.00,-60.00,60.00
